,fao_area,isscaap_code,isscaap_group,asfis_code,common_name,species_name,location,status_year,tier,status,uncertainty,assessment_update,data_owner,data_provider,operational_data_process,source_citation,source_citation_url,grsf_short_name,grsf_stock_id,grsf_semantic_id,data_provider_stock_id,unit_update,subarea_description,assessment_method,assessment_description,status_basis,BdivBref,B_refpt,FdivFref,F_refpts,status_text,comments,sosi_temp_id,sdg_id,sosi_record_type
19,fao:27,32,"""Cods, hakes, haddocks""",COD,Atlantic cod,Gadus morhua,Area 27 Subareas I and II,2023.0,1.0,M,L,yes,IMR_PINRO,IMR_PINRO,IMR_PINRO,,https://www.hi.no/en/hi/nettrapporter/imr-pinro-en-2024-6,"Atlantic cod - Barents Sea, Norwegian Sea, Spitzbergen and Bear Island",d8264317-32db-3758-a373-28ba516a3f86,asfis:COD+fao:27.1;fao:27.2,cod.27.1-2,False,,SAM,,B,1.2,Btrigger,0.96,Fmsy,,Not assessed by ICES; Assesses by IMR-PINRO,sosi_4179,,SoSIndex
20,fao:27,32,"""Cods, hakes, haddocks""",COD,Atlantic cod,Gadus morhua,Area 27 Subareas I and II coastal north,2023.0,3.0,O,L,yes,ICES,ICES,FIRMS-ICES,,,"Atlantic cod - Barents Sea, Norwegian Sea, Spitzbergen, and Bear Island North of 67°N (coastal waters)",fca0654b-ad52-3755-ae42-55cd807379f8,asfis:COD+fao:27.1;fao:27.2,cod.27.1-2.coastN,False,,,,F,,,2.39,,,To add FMGT in the list; I would not classify those without B reference points unless qualitative classification is made by ICES. Only a proxy of Blim is available.,sosi_4180,,SoSIndex
21,fao:27,32,"""Cods, hakes, haddocks""",COD,Atlantic cod,Gadus morhua,Area 27 Subdivision Vb1,2023.0,1.0,O,L,yes,ICES,ICES,FIRMS-ICES,,,Atlantic cod - Faroe Plateau,28b7a713-ba50-3c9f-94d7-7962ebab43df,asfis:COD+fao:27.5.b.1,cod.27.5b1,False,,,,B,0.61,Btrigger,1.43,Fmsy,,,sosi_4183,,SoSIndex
22,fao:27,32,"""Cods, hakes, haddocks""",COD,Atlantic cod,Gadus morhua,Area 27 Division Va,2023.0,1.0,M,L,yes,ICES,ICES,FIRMS-ICES,,,Atlantic cod - Icelandic grounds,182f1148-4c60-3b13-a765-21b1b47ead6b,asfis:COD+fao:27.5.a,cod.27.5a,False,,,,B,1.42,Btrigger,0.83,Fmsy,,,sosi_4184,sdg-isl-1,SoSIndex
23,fao:27,32,"""Cods, hakes, haddocks""",COD,Atlantic cod,Gadus morhua,Area 27 Subdivisions 24 32,2023.0,3.0,O,M,yes,ICES,ICES,FIRMS-ICES,,,Atlantic cod - Baltic Sea (Eastern part),52fbf3e6-5141-3233-b8bd-351a5f3bdc40,asfis:COD+fao:27.3.d.24;fao:27.3.d.25;fao:27.3.d.26;fao:27.3.d.27;fao:27.3.d.28;fao:27.3.d.29;fao:27.3.d.30;fao:27.3.d.31;fao:27.3.d.32,cod.27.24-32,False,,,,B,0.51,Bpa,,,,,sosi_4178,sdg-deu-dnk-est-fin-fra-fro-grb-ltu-lva-pol-nor-rus-swe-1,SoSIndex
24,fao:27,32,"""Cods, hakes, haddocks""",COD,Atlantic cod,Gadus morhua,Area 27 Subdivision 22-24,2022.0,3.0,O,M,yes,ICES,ICES,FIRMS-ICES,,,Atlantic cod - Baltic Sea (Western part),a210b95c-2012-3c43-929e-c38c4a23f1ab,asfis:COD+fao:27.3.b.23;fao:27.3.c.22;fao:27.3.d.24,cod.27.22-24,False,,,,B,0.22,Btrigger,,,,,sosi_4177,sdg-deu-dnk-est-fin-ltu-lva-pol-swe-1,SoSIndex
25,fao:27,32,"""Cods, hakes, haddocks""",COD,Atlantic cod,Gadus morhua,Area 27 Divisions VII e-k,2023.0,1.0,O,L,yes,ICES,ICES,FIRMS-ICES,,,"Atlantic cod - Western English Channel, Bristol Channel, Celtic Sea and Southwest of Ireland",43c716ff-3393-3b79-bbe6-b9be78cbc181,asfis:COD+fao:27.7.e;fao:27.7.f;fao:27.7.g;fao:27.7.h;fao:27.7.j;fao:27.7.k,cod.27.7e-k,False,,,,B,0.1,Btrigger,2.83,Fmsy,,,sosi_4186,,SoSIndex
26,fao:27,32,"""Cods, hakes, haddocks""",COD,Atlantic cod,Gadus morhua,Area 27 Division VIb,,,X,,deprecated,ICES,ICES,FIRMS-ICES,,,Atlantic cod - Rockall,5fb65e0b-3bf7-3363-a2ed-45d269bc87ec,asfis:COD+fao:27.6.b,cod.27.6b,False,,,,,,,,,To be removed,No information apart from catch,sosi_4203a,,Eligible1
27,fao:27,32,"""Cods, hakes, haddocks""",COD,Atlantic cod,Gadus morhua,Area 27 Division VIa,,,X,,deprecated,ICES,ICES,FIRMS-ICES,,,Atlantic cod - West of Scotland,06dbbee6-137d-38d1-9f5d-a27a807fd852,asfis:COD+fao:27.6.a,cod.27.6a,False,,,,,,,,,,,sosi_4189,,SoSIndex
28,fao:27,32,"""Cods, hakes, haddocks""",COD,Atlantic cod,Gadus morhua,Area 27 Division Vb2,2023.0,3.0,M,M,yes,ICES,ICES,FIRMS-ICES,,,Atlantic cod - Faroe Bank,a5fdc34f-26ef-340f-a571-bbb0da516e7c,asfis:COD+fao:27.5.b.2,cod.27.5b2,False,,,,B,62.5,Btrigger,,,,I would exclude as Btrigger is most likely miscalculated,sosi_4182,,SoSIndex
29,fao:27,34,"""Miscellaneous demersal fishes""",ALF,Alfonsinos NEI,Beryx spp,"Area 27 Subareas 1-10, 12, and 14",,,X,,deprecated,ICES,ICES,FIRMS-ICES,,,Alfonsino - Northeast Atlantic,fe8af941-5b11-3b18-adcd-349c060cc787,asfis:ALF+fao:27,alf.27.nea,False,,,,,,,,,To be removed,No information apart from catch,sosi_4368,sdg-esp-fra-prt-rus-1,Eligible1
30,fao:27,32,"""Cods, hakes, haddocks""",POC,Polar cod,Boreogadus saida,Area 27 Subareas I and II,,,X,,deprecated,ICES,ICES,FIRMS-ICES,,,,sosi_4156a,,,False,,,,,,,,,,Not found in ICES stock database,sosi_4156a,,SoSIndex
31,fao:27,32,"""Cods, hakes, haddocks""",USK,Tusk(=Cusk),Brosme brosme,"Area 27 Subareas 4 and 7-9, Divisions 3.a, 5.b, 6.a, and 12.b",2022.0,3.0,M,M,yes,ICES,ICES,FIRMS-SFP,,,Tusk - North East Atlantic,40f3acdf-84bb-3335-97e6-0b8dfa374bb8,asfis:USK+fao:27.12.b;fao:27.3.a;fao:27.4;fao:27.5.b;fao:27.6.a;fao:27.7;fao:27.8;fao:27.9,usk.27.3a45b6a7-912b,True,,,,B,1.61,Btrigger,0.97,Fmsy,,,sosi_4158,,SoSIndex
32,fao:27,32,"""Cods, hakes, haddocks""",USK,Tusk(=Cusk),Brosme brosme,"Area 27 Subarea 12, excluding Division 12.b",,,X,,deprecated,ICES,ICES,FIRMS-ICES,,,Tusk North of Azores,93d9da78-5202-3493-be15-61ed6aa2e528,asfis:USK+fao:27.12,usk.27.12ac,False,,,,,,,,,To be removed,No information apart from catch,sosi_4162a,,Eligible1
33,fao:27,32,"""Cods, hakes, haddocks""",USK,Tusk(=Cusk),Brosme brosme,Area 27 Subareas 1 and 2,2022.0,3.0,M,M,yes,ICES,ICES,FIRMS-ICES,,,"Tusk - Barents Sea, Norwegian Sea, Spitzbergen and Bear Island",9e8a015b-ab2c-3348-af1c-82d72042e2ef,asfis:USK+fao:27.1;fao:27.2,usk.27.1-2,False,,,,B,1.31,Btrigger,0.91,Fmsy,,,sosi_4157,,SoSIndex
34,fao:27,32,"""Cods, hakes, haddocks""",USK,Tusk(=Cusk),Brosme brosme,Other areas of Northeast Atlantic,,,,,deprecated,ICES,ICES,FIRMS-ICES,,,Tusk - Other areas of Northeast Atlantic,a561f4a5-a80b-32da-ad26-16f4edd6af9f,asfis:USK+fao:27.12.b;fao:27.3.a;fao:27.4;fao:27.5.b;fao:27.6.a;fao:27.7;fao:27.8;fao:27.9,usk.27.3a45b6a7-912b,False,,,,,,,,,,,sosi_4165,,Eligible1
35,fao:27,32,"""Cods, hakes, haddocks""",USK,Tusk(=Cusk),Brosme brosme,Area 27 Subarea 14 and Division 5.a,2023.0,1.0,M,L,yes,ICES,ICES,FIRMS-ICES,,,Tusk - Iceland and Reykjanes Ridge,5cc04923-65d7-3858-a933-1151277da96a,asfis:USK+fao:27.14;fao:27.5.a,usk.27.5a14,False,,,,B,1.82,Btrigger,0.63,Fmsy,,,sosi_4159,sdg-isl-6,SoSIndex
36,fao:27,32,"""Cods, hakes, haddocks""",USK,Tusk(=Cusk),Brosme brosme,Area 27 Division 6.b,,,X,,deprecated,ICES,ICES,FIRMS-ICES,,,Tusk - Rockall,e7649ace-cebf-3b33-b245-e8d0cad0e939,asfis:USK+fao:27.6.b,usk.27.6b,False,,,,,,,,,To be removed,No information apart from catch,sosi_4167,,Eligible1
37,fao:27,34,"""Miscellaneous demersal fishes""",BOC,Boarfish,Capros aper,"Rockall, Northwest Coast of Scotland and North Ireland (Subarea 27.6);Irish Sea, West of Ireland, Porcupine Bank, Eastern and Western English Channel, etc (Subarea 27.7);Bay of Biscay (Subarea 27.8)",2023.0,1.0,M,L,yes,ICES,ICES,FIRMS-ICES,,,"Boarfish - Rockall, Northwest Coast of Scotland and North Ireland, Irish Sea, West of Ireland, Porcupine Bank, Eastern and Western English Channel and Bay of Biscay",f3aae194-7794-39fd-b2e3-7d7ca6f5d7bb,asfis:BOC+fao:27.6;fao:27.7;fao:27.8,boc.27.6-8,False,,,,B,4.46,Btrigger,0.64,Fmsy,,,sosi_4370,sdg-deu-dnk-gbr-irl-nld-1,Eligible1
38,fao:27,35,"""Herrings, sardines, anchovies""",HER,Atlantic herring,Clupea harengus,"Area 27 Divisions VIa (South) and VIIb,c",2023.0,3.0,M,M,yes,ICES,ICES,FIRMS-ICES,,,"Atlantic herring - West of Scotland, West of Ireland and Porcupine Bank",c430ef8e-ab93-3a0c-9574-e3e7ba4bc032,asfis:HER+fao:27.6.a;fao:27.7.b;fao:27.7.c,her.27.6aS7bc,True,,,,B,1.96,Btrigger,0.05,Fmsy,,,sosi_4439,,SoSIndex
39,fao:27,35,"""Herrings, sardines, anchovies""",HER,Atlantic herring,Clupea harengus,"Barents Sea, Norwegian Sea, Spitzbergen and Bear Island, Iceland and Faore Grounds, Northern North Sea and Northeast Greenland",2023.0,1.0,O,L,yes,ICES,ICES,FIRMS-ICES,,,"Atlantic herring - Barents Sea, Norwegian Sea, Spitzbergen and Bear Island, Iceland and Faore Grounds, Northern North Sea and Northeast Greenland",151d2126-c13f-3599-8259-b46388bff388,asfis:HER+fao:27.1;fao:27.14.a;fao:27.2;fao:27.4.a;fao:27.5,her.27.1-24a514a,False,,,,B,0.97,Btrigger,1.17,Fmsy,,,sosi_4441,sdg-deu-dnk-fra-fro-irl-isl-gbr-grl-nld-nor-pol-rus-swe-1,SoSIndex
40,fao:27,35,"""Herrings, sardines, anchovies""",HER,Atlantic herring,Clupea harengus,Area 27 Subdivisions 20-24,2023.0,1.0,O,L,yes,ICES,ICES,FIRMS-ICES,,,"Atlantic herring - Skagerrak, Kattegat, Sound and Belt Sea, Baltic West of Bornholm",4845e8a1-7e72-3e7f-96d3-728249d8fe54,asfis:HER+fao:27.3.a.20;fao:27.3.a.21;fao:27.3.b.23;fao:27.3.c.22;fao:27.3.d.24,her.27.20-24,False,,,,B,0.48,Btrigger,0.17,Fmsy,,,sosi_4436,sdg-deu-dnk-est-fro-fin-ltu-lva-nld-nor-pol-rus-swe-2,SoSIndex
41,fao:27,35,"""Herrings, sardines, anchovies""",HER,Atlantic herring,Clupea harengus,Area 27 Division VIIa North of 52º 30’N,2023.0,1.0,O,L,yes,ICES,ICES,FIRMS-ICES,,,Atlantic herring - Irish Sea North of 52°30N,2385345a-803c-3006-9f76-b4484ff8def5,asfis:HER+fao:27.7.a,her.27.nirs,False,,,,B,0.82,Btrigger,1.89,Fmsy,,,sosi_4440,sdg-dnk-fra-gbr-irl-nld-1,SoSIndex
42,fao:27,35,"""Herrings, sardines, anchovies""",HER,Atlantic herring,Clupea harengus,Area 27 Subarea IV and Divisions IIIa and VIId,2023.0,1.0,M,L,yes,ICES,ICES,FIRMS-ICES,,,"Atlantic herring - North Sea, Eastern English Channel, Skagerrak and Kattegat",c058483d-0185-32db-a025-90adf1c9cdcd,asfis:HER+fao:27.3.a;fao:27.4;fao:27.7.d,her.27.3a47d,False,,,,B,1.23,Btrigger,0.72,Fmsy,,,sosi_4437,sdg-bel-deu-dnk-fra-gbr-nld-nor-swe-4,SoSIndex
43,fao:27,35,"""Herrings, sardines, anchovies""",HER,Atlantic herring,Clupea harengus,Area 27 Subdivisions 25-29 and 32 (excl. Gulf of Riga),2023.0,1.0,O,L,yes,ICES,ICES,FIRMS-ICES,,,Atlantic herring - Central Baltic Sea,ad604d16-3789-316c-84ac-78bdcbc79e90,asfis:HER+fao:27.3.d.25;fao:27.3.d.26;fao:27.3.d.27;fao:27.3.d.28.2;fao:27.3.d.29;fao:27.3.d.32,her.27.25-2932,False,,,,B,0.6,Btrigger,0.85,Fmsy,,,sosi_4434,sdg-deu-dnk-est-fin-ltu-lva-pol-rus-swe-2,SoSIndex
44,fao:27,35,"""Herrings, sardines, anchovies""",HER,Atlantic herring,Clupea harengus,Area 27 Division 6a (North),2023.0,3.0,M,M,yes,ICES,ICES,FIRMS-ICES,,,Atlantic herring - West of Scotland North of 56°00N and East of 07°00W (autumn spawners),57db7999-2005-3de8-9f82-5860e9462ce8,asfis:HER+fao:27.6.a,her.27.6aN,False,,,,B,1.53,Btrigger,0.08,Fmsy,,,sosi_4460,,SoSIndex
45,fao:27,35,"""Herrings, sardines, anchovies""",HER,Atlantic herring,Clupea harengus,Northwest Coast of Scotland and North Ireland or as the West of Scotland (Division 27.6.a) ;West of Ireland (Division 27.7.b);Porcupine Bank (Division 27.7.c),,,X,,deprecated,ICES,ICES,FIRMS-ICES,,,"Atlantic herring - West of Scotland South of 56°00N and West of 07°00W, West of Ireland and Porcupine Bank",7b53e0e4-4125-3644-b684-0cf0c90a5b23,asfis:HER+fao:27.6.a;fao:27.7.b;fao:27.7.c,her.27.6aS7bc,False,,,,,,,,,,,sosi_4462,sdg-deu-fra-gbr-irl-nld-1,Eligible1
46,fao:27,35,"""Herrings, sardines, anchovies""",HER,Atlantic herring,Clupea harengus,Area 27 Subdivision 28.1,2023.0,1.0,M,L,yes,ICES,ICES,FIRMS-ICES,,,Atlantic herring - Gulf of Riga,689d49fd-2e43-39f2-bd7b-38565fed5304,asfis:HER+fao:27.3.d.28.1,her.27.28,False,,,,B,1.8,Btrigger,1.0,Fmsy,,,sosi_4442,sdg-est-lva-1,SoSIndex
47,fao:27,35,"""Herrings, sardines, anchovies""",HER,Atlantic herring,Clupea harengus,Iceland Grounds (Division 27.5.a),2023.0,1.0,M,L,yes,ICES,ICES,FIRMS-ICES,,,Atlantic herring - Iceland,41fa92c6-a1fd-315e-b0af-87a625c17fbd,asfis:HER+fao:27.5.a,her.27.5a,False,,,,B,1.51,Btrigger,0.89,Fmsy,,,sosi_4443,,SoSIndex
48,fao:27,35,"""Herrings, sardines, anchovies""",HER,Atlantic herring,Clupea harengus,Area 27 Subdivision 30-31,2023.0,1.0,O,L,yes,ICES,ICES,FIRMS-ICES,,,Atlantic herring - Gulf of Bothnia,48a65cd4-5642-3fab-8d47-469263c93d40,asfis:HER+fao:27.3.d.30;fao:27.3.d.31,her.27.3031,False,,,,B,0.88,Btrigger,0.73,Fmsy,,,sosi_4435,sdg-fin-swe-1,SoSIndex
49,fao:27,35,"""Herrings, sardines, anchovies""",HER,Atlantic herring,Clupea harengus,"Area 27 Division VIIa South of 52° 30’ N and VIIg-h, j-k",2023.0,1.0,O,L,yes,ICES,ICES,FIRMS-ICES,,,"Atlantic herring - Irish Sea South of 52°30N, Celtic Sea and Southwest of Ireland",4c929791-862c-31bb-a26e-b00b9f677d11,asfis:HER+fao:27.7.a;fao:27.7.g;fao:27.7.h;fao:27.7.j;fao:27.7.k,her.27.irls,False,,,,B,0.39,Btrigger,0.22,Fmsy,,,sosi_4438,sdg-irl-nld-1,SoSIndex
50,fao:27,32,"""Cods, hakes, haddocks""",RNG,Roundnose grenadier,Coryphaenoides rupestris,"Area 27 Subareas 1, 2, 4, 8, and 9, Division 14.a, and Subdivisions 14.b.2 and 5.a.2",,,X,,deprecated,ICES,ICES,FIRMS-ICES,,,Roundnose grenadier - Other areas of Northeast Atlantic,c1d825e0-2f69-37a9-bfd9-dc949097855c,asfis:RNG+fao:27.1;fao:27.14.a;fao:27.14.b.2;fao:27.2;fao:27.4;fao:27.5.a.2;fao:27.8;fao:27.9,rng.27.1245a8914ab,False,,,,,,,,,To be removed,No information apart from catch,sosi_4170,,Eligible1
51,fao:27,32,"""Cods, hakes, haddocks""",RNG,Roundnose grenadier,Coryphaenoides rupestris,Area 27 Division 3.a,2023.0,3.0,O,M,yes,ICES,ICES,FIRMS-ICES,,,Roundnose grenadier - Skagerrak and Kattegat,ad7461d0-fe5e-35aa-9d0c-867b998f0b52,asfis:RNG+fao:27.3.a,rng.27.3a,False,,,,B,0.42,Btrigger,,,,,sosi_4168,,SoSIndex
52,fao:27,32,"""Cods, hakes, haddocks""",RNG,Roundnose grenadier,Coryphaenoides rupestris,"Area 27 - MAR 12.a.1,14.b.1, 5.a.1,10.b, and 12.c",,,X,,deprecated,ICES,ICES,FIRMS-ICES,,,Roundnose grenadier - Mid-Atlantic Ridge,3bcd631d-fbbb-3233-9d60-287285628617,asfis:RNG+fao:27.10.b;fao:27.12.a.1;fao:27.12.c;fao:27.14.b.1;fao:27.5.a.1,rng.27.5a10b12ac14b,False,,,,,,,,,To be removed,No information apart from catch,sosi_4171,,SoSIndex
